,NPI_ID,HCP_ID,TARGET,Age,Number_of_Rx,Rx_last_1_Month,Rx_last_3_Month,Rx_last_6_Month,Rx_last_12_Month,Claims_last_1_Month,Claims_last_3_Month,Procedures_chemo_last_1_month,Procedures_chemo_last_3_month,Procedures_chemo_last_6_month,Procedures_chemo_last_12_month,Procedures_radio_last_1_month,Procedures_Immuno_last_6_month,Procedures_Immuno_last_12_month,Procedures_Biopsy_last_3_month,Procedures_Biopsy_last_6_month,Procedures_Biopsy_last_12_month,Promotional_medscape_last_1_month,Promotional_medscape_last_3_month,Promotional_medscape_last_6_month,F2F_visit,F2F_visit_last_1_month,F2F_visit_last_3_month,VRC_visit_last_3_month,VRC_visit_last_6_month,VRC_visit_last_12_month,HCO_Affiliation_Type_Contract,HCO_Affiliation_Type_Referral
4600,8205872,HCP_4601,0,51,724,1275,1601,2714,4565,60,117,57,109,205,230,60,132,167,102,143,282,20,38,75,2,3,5,5,9,14,True,False
4601,4748940,HCP_4602,1,89,1100,1765,2756,4419,5811,161,182,60,84,89,132,61,142,207,70,115,169,11,18,32,2,3,5,3,4,7,True,False
4602,9941132,HCP_4603,0,55,572,1118,1814,1876,3008,197,386,50,68,129,132,75,134,233,63,94,125,14,24,25,1,2,4,3,4,8,True,False
4603,3963312,HCP_4604,0,84,1100,1438,2491,4144,6235,332,485,35,69,73,143,50,196,216,87,152,170,12,21,37,2,4,8,4,5,10,False,False
4604,1512783,HCP_4605,0,57,1100,1614,3062,3505,5649,247,381,49,81,117,155,55,150,242,100,170,277,13,21,23,2,4,7,4,6,12,False,True
4605,9536315,HCP_4606,0,82,1100,1624,1967,2253,2902,50,57,57,96,174,248,80,93,134,99,156,172,11,14,21,2,3,5,4,5,9,True,False
4606,7676001,HCP_4607,0,28,499,779,1253,1307,1666,291,355,55,101,146,159,64,176,310,72,142,270,12,24,26,1,2,4,3,4,6,True,False
4607,7571622,HCP_4608,1,63,1100,1487,2838,5416,9117,54,55,53,103,189,195,50,96,134,72,137,236,8,12,17,2,3,6,4,7,12,False,True
4608,3850237,HCP_4609,0,42,970,1363,1435,2239,4055,219,370,36,43,84,108,66,55,56,69,114,222,14,24,35,1,2,3,6,10,13,False,False
4609,5532013,HCP_4610,0,30,217,229,247,282,552,212,330,41,49,61,92,71,155,161,53,78,95,7,11,16,2,3,6,7,10,15,True,False
4610,2506867,HCP_4611,0,45,1100,2123,3165,3844,4660,218,322,66,127,191,242,81,167,219,78,125,139,8,13,17,1,2,4,3,4,8,False,False
4611,4460749,HCP_4612,1,46,688,1022,1725,2118,2966,146,288,56,93,175,181,66,116,153,73,82,100,12,13,23,2,3,6,4,7,12,False,True
4612,5751840,HCP_4613,0,71,1100,1129,2125,3934,4676,233,431,73,107,137,268,63,73,144,59,92,183,12,24,42,1,2,4,6,10,11,True,False
4613,9613609,HCP_4614,0,53,1100,1999,3909,4706,5960,20,40,58,104,136,169,54,53,86,95,160,221,17,27,42,1,2,4,4,5,8,False,False
4614,7991803,HCP_4615,0,90,1100,1280,2550,3237,6027,96,152,46,72,90,137,71,222,328,120,185,342,17,33,65,1,2,4,3,4,8,False,False
4615,9264011,HCP_4616,0,55,888,968,1716,1774,2681,315,487,67,83,157,243,81,87,134,79,137,153,11,19,23,1,2,3,5,6,7,False,False
4616,9080456,HCP_4617,0,29,982,1599,2542,3618,4402,91,139,26,33,46,69,65,233,309,65,126,193,16,19,34,2,3,6,5,9,16,False,False
4617,1349133,HCP_4618,0,61,1100,1142,1512,1709,2375,115,157,31,49,58,116,53,129,185,106,107,137,9,18,23,2,3,5,3,6,8,False,False
4618,6609563,HCP_4619,0,48,720,1397,1736,2761,5360,28,47,29,48,91,160,58,129,155,62,75,83,6,12,20,2,4,6,4,7,12,False,False
4619,6176841,HCP_4620,0,37,1100,1874,2602,2637,3821,147,275,71,103,146,192,81,146,263,100,127,184,8,14,26,2,4,7,3,6,7,True,False
4620,6607060,HCP_4621,0,29,831,1483,2579,3679,4718,20,29,50,89,175,307,75,151,232,63,121,143,14,26,50,1,2,4,4,7,12,False,False
4621,6938369,HCP_4622,1,78,590,726,859,1259,1325,226,230,41,49,88,94,62,112,184,89,98,115,9,18,25,2,3,6,4,7,8,False,False
4622,6156975,HCP_4623,1,48,415,530,678,992,1581,150,265,73,78,103,180,62,125,184,93,145,289,9,15,30,1,2,3,3,6,12,False,False
4623,7362223,HCP_4624,1,61,864,1351,2122,3843,3978,100,119,45,79,106,161,51,66,99,138,219,420,9,18,24,2,4,6,4,8,13,True,False
4624,6358539,HCP_4625,0,39,700,933,1243,1443,2430,180,346,39,58,78,79,44,102,139,35,36,69,13,26,28,1,2,3,4,5,8,True,False
4625,9859893,HCP_4626,0,91,1100,1380,2577,3361,3595,80,136,72,117,231,306,62,186,295,86,146,282,10,11,20,1,2,4,7,9,17,False,True
4626,4569646,HCP_4627,0,64,276,373,688,989,1319,215,278,33,59,66,83,55,168,315,119,199,235,8,9,15,1,2,4,4,8,13,False,False
4627,1170680,HCP_4628,1,82,1076,1502,2347,4491,4674,241,477,37,45,54,58,60,110,128,100,120,152,7,14,26,1,2,3,4,6,11,False,False
4628,6744461,HCP_4629,0,51,942,1360,1558,2035,3793,199,302,56,99,101,147,48,149,281,116,195,305,18,30,57,1,2,3,4,5,10,False,True
4629,7188727,HCP_4630,1,91,1100,1805,3287,4288,7870,113,184,42,50,65,117,61,215,308,45,46,91,6,10,17,2,3,6,4,8,10,True,False
4630,1739927,HCP_4631,0,91,677,1236,2290,2340,2441,26,28,53,65,94,144,45,95,96,73,114,196,10,13,14,1,2,3,4,8,11,True,False
4631,2338726,HCP_4632,0,92,100,143,199,356,404,226,242,73,119,193,220,67,69,120,89,173,242,11,20,30,2,3,5,4,7,12,False,False
4632,8372038,HCP_4633,1,56,575,977,1490,1843,3137,105,173,28,33,34,61,45,119,207,105,121,167,7,11,21,2,4,5,3,5,7,False,False
4633,5072407,HCP_4634,0,70,1100,1150,1941,3366,5937,174,178,43,66,97,167,51,132,145,109,191,364,13,18,36,2,4,7,3,4,7,False,True
4634,3126446,HCP_4635,0,38,1100,2147,4082,5809,10564,95,126,35,70,99,171,74,131,183,160,209,221,8,13,17,1,2,4,4,7,9,False,False
4635,8040305,HCP_4636,0,78,1100,1343,2539,3262,5475,77,119,63,92,175,275,69,151,269,64,119,191,10,12,15,2,4,7,3,5,9,False,False
4636,3710736,HCP_4637,1,60,1100,1741,2089,2821,4294,162,190,54,84,90,162,59,76,114,82,142,257,7,14,17,1,2,3,4,7,9,False,False
4637,4982891,HCP_4638,0,82,133,184,302,330,378,264,444,62,83,119,205,48,183,195,68,121,203,13,23,46,2,3,5,5,9,10,False,True
4638,9577174,HCP_4639,1,61,608,821,1517,1674,2183,104,130,65,93,172,329,44,164,246,83,119,158,13,22,24,1,2,4,6,9,10,False,False
4639,7437099,HCP_4640,1,43,100,187,229,361,676,37,67,39,40,59,103,41,136,142,94,108,207,16,22,27,1,2,3,3,6,8,False,False
4640,5597501,HCP_4641,0,79,870,1698,2105,2621,4214,167,194,56,90,179,299,56,188,212,85,109,157,9,17,22,2,3,4,5,6,12,False,True
4641,4579912,HCP_4642,0,42,861,1391,1913,3254,5656,86,116,52,85,89,127,38,112,210,74,75,138,18,24,33,1,2,3,3,5,7,False,False
4642,8820858,HCP_4643,0,78,555,965,1242,1565,2921,69,82,61,66,76,146,34,252,311,61,114,137,17,28,52,2,3,5,4,5,7,False,False
4643,4237743,HCP_4644,0,83,1100,1611,2521,4146,6746,24,28,72,143,220,430,52,107,108,76,148,226,12,15,24,2,4,8,3,4,8,True,False
4644,5763560,HCP_4645,1,45,774,1547,1980,3432,4523,150,260,63,95,101,178,44,147,234,97,187,284,16,31,58,2,3,4,4,5,10,True,False
4645,4618497,HCP_4646,1,30,1100,1877,1912,2476,3807,126,142,31,35,70,136,81,138,228,77,133,204,15,26,44,2,4,6,4,6,7,False,False
4646,6626905,HCP_4647,0,78,411,715,844,1479,2211,178,229,67,72,85,110,57,84,151,102,132,135,7,9,13,1,2,4,8,15,18,False,False
4647,5016831,HCP_4648,0,82,889,1151,1624,2692,3476,268,387,60,114,161,181,45,150,225,94,124,200,9,14,25,2,3,6,5,9,11,False,False
4648,4638027,HCP_4649,0,78,1095,1639,3053,5204,8865,327,545,75,144,244,266,75,85,94,105,146,241,18,28,47,2,3,5,5,8,10,False,False
4649,3498919,HCP_4650,0,85,784,1290,1569,2148,3072,31,60,63,123,135,198,45,89,99,117,141,211,12,23,27,2,3,6,8,16,29,False,False
4650,3716392,HCP_4651,0,55,1100,1949,2158,2871,5359,274,405,58,82,138,228,71,141,261,112,144,237,16,30,55,1,2,4,6,10,19,False,False
4651,9567307,HCP_4652,0,68,472,898,973,974,1147,184,271,26,40,73,90,76,220,373,85,88,158,11,18,27,1,2,4,3,4,7,False,False
4652,5906139,HCP_4653,0,50,820,1553,2359,3752,7062,168,290,26,46,73,102,38,164,246,142,274,313,12,20,40,1,2,3,3,6,9,False,True
4653,2077342,HCP_4654,1,61,612,863,1482,2236,4407,180,201,68,95,98,99,76,126,195,45,78,86,20,24,33,1,2,4,8,13,16,False,False
4654,6862006,HCP_4655,0,66,1100,1513,1683,2835,3798,221,431,53,94,140,153,74,59,111,81,95,147,9,18,34,1,2,4,4,8,14,False,False
4655,7635547,HCP_4656,0,71,1100,1933,3186,3297,6401,309,472,57,111,160,269,38,164,264,86,120,133,7,8,12,1,2,3,4,8,15,False,False
4656,7188322,HCP_4657,0,34,207,268,346,429,771,124,234,38,41,66,128,48,267,338,92,111,163,14,17,28,2,4,8,5,9,18,True,False
4657,9463642,HCP_4658,0,64,683,1258,2135,2963,5162,73,105,46,90,110,168,76,126,138,57,105,195,12,15,19,2,3,4,4,8,10,False,False
4658,9132665,HCP_4659,0,91,417,815,1450,1763,3449,186,317,45,85,147,245,76,83,112,98,142,165,12,18,20,1,2,3,4,8,12,False,False
4659,7058488,HCP_4660,0,49,1100,1950,3641,4161,7303,233,368,35,57,86,102,72,157,182,81,100,160,9,17,32,2,3,4,4,5,7,False,False
4660,8651846,HCP_4661,1,61,402,583,646,789,1401,338,547,39,51,79,134,44,129,195,59,60,89,13,14,17,1,2,3,3,6,9,True,False
4661,8752636,HCP_4662,0,76,1100,1983,2759,5133,5561,51,90,57,68,90,107,60,53,103,101,116,118,14,28,32,2,4,5,5,8,11,False,False
4662,6346337,HCP_4663,0,79,836,920,931,936,1801,252,299,69,73,110,196,34,114,219,148,283,495,11,15,22,1,2,3,6,11,17,False,True
4663,5977006,HCP_4664,0,69,742,1263,1843,2486,4141,196,376,48,96,160,271,46,100,139,79,141,239,10,16,17,1,2,3,7,13,22,False,True
4664,1913893,HCP_4665,0,38,1100,1260,1306,1900,2621,119,235,32,37,56,99,68,76,138,122,140,147,18,36,56,2,3,5,3,6,11,False,True
4665,1809549,HCP_4666,1,84,258,478,945,1247,2001,303,431,49,50,89,174,51,213,282,121,193,375,6,10,20,1,2,3,6,8,15,True,False
4666,4249462,HCP_4667,0,62,601,820,1042,1061,1742,215,230,36,70,86,87,40,161,314,94,166,254,17,25,32,2,3,5,7,13,24,False,False
4667,4260829,HCP_4668,0,32,1100,1354,2223,4087,5906,96,97,71,137,239,265,48,105,119,71,83,111,10,19,23,2,3,5,4,7,10,False,False
4668,6709553,HCP_4669,1,70,988,1565,1806,3336,5296,153,161,44,85,113,223,68,89,140,69,93,115,11,18,23,1,2,3,6,9,18,False,False
4669,6100967,HCP_4670,0,37,681,978,982,1564,2575,97,190,60,77,135,235,68,164,167,114,143,165,14,26,30,2,4,8,7,14,18,False,False
4670,3591483,HCP_4671,0,44,838,1182,1876,3449,5438,130,190,48,64,96,111,61,190,377,69,76,85,13,24,35,2,4,5,3,4,6,True,False
4671,8970332,HCP_4672,1,65,100,174,215,422,777,80,118,70,95,99,121,59,167,274,109,171,220,10,18,27,1,2,3,4,6,8,True,False
4672,3539090,HCP_4673,1,62,131,261,450,855,1264,106,148,55,58,69,106,49,115,116,79,80,145,13,16,21,2,3,4,4,6,11,False,True
4673,9997061,HCP_4674,0,79,758,1490,1982,3866,7057,162,287,41,52,59,76,34,120,142,73,131,185,13,22,38,1,2,4,4,7,12,False,False
4674,6979062,HCP_4675,0,71,549,1073,1738,2465,3142,49,53,33,65,101,131,50,144,216,95,183,296,9,12,16,1,2,4,7,13,25,False,False
4675,3621922,HCP_4676,0,75,100,144,181,192,338,225,395,27,53,73,116,77,161,188,135,270,295,14,25,32,2,3,4,4,6,10,False,True
4676,8289177,HCP_4677,0,37,470,506,807,863,1522,39,66,56,67,87,164,70,116,134,54,75,137,12,14,15,2,3,4,4,8,13,False,True
4677,3018424,HCP_4678,1,44,1100,2026,2043,3369,5014,175,216,31,34,57,101,64,182,290,71,82,146,9,16,32,1,2,4,3,5,6,False,False
4678,1214764,HCP_4679,1,91,1100,1210,2033,3258,6241,35,60,34,46,54,92,41,143,187,123,138,259,10,19,32,2,4,6,4,6,8,True,False
4679,2449627,HCP_4680,0,37,1100,1161,1271,1291,2299,245,484,71,121,127,236,68,104,175,99,106,179,7,13,18,2,3,5,3,5,7,False,False
4680,3118170,HCP_4681,0,48,368,515,947,1156,1307,56,91,58,84,88,103,62,227,336,96,103,175,10,18,31,1,2,4,5,10,18,False,True
4681,6962590,HCP_4682,0,83,1100,1144,1434,2302,2888,102,187,68,82,134,136,54,85,107,58,66,95,8,11,16,2,4,5,4,5,7,False,True
4682,7936142,HCP_4683,0,34,1100,1155,1297,2359,2975,203,241,25,40,72,143,81,69,119,60,98,164,9,13,26,1,2,4,6,12,23,True,False
4683,7058095,HCP_4684,0,28,1100,1892,2572,3453,4788,19,36,55,68,82,152,75,57,70,82,114,181,8,9,14,1,2,4,4,8,16,False,False
4684,2595965,HCP_4685,1,28,500,565,808,868,1052,79,115,34,37,55,110,55,190,276,107,125,129,11,19,33,2,3,5,4,8,12,False,False
4685,5319962,HCP_4686,0,78,305,371,397,783,823,337,639,56,110,148,216,59,215,409,97,121,127,11,22,27,1,2,4,5,10,20,False,True
4686,4368764,HCP_4687,1,30,586,669,674,720,1218,43,59,61,89,168,307,78,88,101,131,239,425,6,9,11,1,2,4,4,6,8,False,True
4687,1154425,HCP_4688,0,42,705,1385,2673,5107,9158,277,367,66,122,133,134,57,211,231,70,83,111,14,24,34,1,2,3,6,10,20,False,False
4688,4651044,HCP_4689,0,48,1044,1900,3691,4414,5207,232,441,75,106,141,198,58,63,91,108,161,269,11,13,15,2,3,4,5,8,9,False,True
4689,3220549,HCP_4690,0,81,473,619,721,1386,2174,233,354,55,109,114,194,66,113,132,100,106,185,11,22,23,2,3,4,6,7,8,False,False
4690,3716882,HCP_4691,0,68,1100,1615,1864,3023,3883,317,492,61,77,130,191,65,71,122,87,158,195,6,11,18,1,2,4,3,6,8,False,False
4691,8251741,HCP_4692,0,36,296,569,627,753,1358,325,542,29,39,56,74,70,131,261,78,151,199,17,20,30,2,4,5,3,6,10,False,True
4692,4484787,HCP_4693,0,85,100,115,222,414,660,96,167,34,62,102,103,61,180,300,121,137,206,9,16,20,2,4,5,4,5,7,False,True
4693,8398807,HCP_4694,0,46,1100,2052,3825,6107,7782,248,441,38,40,70,94,55,93,153,112,185,274,12,19,22,1,2,4,5,9,11,False,True
4694,9269938,HCP_4695,0,64,1100,1374,1429,2255,3476,166,289,55,79,132,241,52,106,167,63,75,107,18,29,50,1,2,4,4,8,13,False,True
4695,9956794,HCP_4696,0,88,1100,1871,3335,5721,7747,180,287,29,42,63,100,50,196,313,68,135,234,7,12,17,2,4,7,3,6,10,False,False
4696,4128476,HCP_4697,0,77,692,1208,2161,3958,5355,30,32,60,89,133,208,43,124,145,99,126,181,13,20,26,1,2,4,3,6,8,False,False
4697,2150642,HCP_4698,0,71,1100,2029,3211,5454,8153,51,70,33,60,107,122,38,105,124,122,165,279,15,26,40,1,2,4,4,6,11,True,False
4698,6375563,HCP_4699,0,35,374,744,979,1957,3812,250,319,59,68,69,111,48,127,203,135,178,210,16,28,39,1,2,3,3,5,10,False,False
4699,1663120,HCP_4700,0,56,1100,1234,1375,1687,3355,229,327,37,58,111,158,37,131,190,64,104,208,9,18,25,2,4,8,8,10,20,False,False
4700,5360335,HCP_4701,1,33,228,312,541,800,910,171,200,40,74,119,212,53,123,246,74,130,159,7,12,15,1,2,3,7,13,21,False,False
4701,2906238,HCP_4702,0,69,1100,1816,1902,2193,2769,290,563,66,98,125,155,37,234,443,47,93,139,10,13,25,1,2,3,6,12,16,True,False
4702,3137851,HCP_4703,0,49,1100,1911,3116,3877,6651,99,134,28,50,92,113,59,107,207,149,277,318,14,20,34,2,3,6,4,8,11,False,True
4703,4512707,HCP_4704,1,41,1100,1777,2917,4875,5178,37,61,34,35,59,69,75,70,132,81,144,269,13,23,24,2,4,8,8,11,16,False,False
4704,9613005,HCP_4705,0,41,819,1290,2360,2924,5601,258,287,47,51,77,140,80,248,463,71,107,205,9,16,32,2,4,6,8,10,17,False,False
4705,7521733,HCP_4706,0,36,276,510,664,1010,1043,218,429,25,41,61,68,67,163,257,100,172,212,11,22,23,2,4,5,4,6,10,False,False
4706,5232329,HCP_4707,0,52,443,467,498,763,1247,19,33,65,103,148,248,60,101,161,76,129,199,17,18,23,1,2,3,7,13,15,False,False
4707,4445188,HCP_4708,0,71,251,478,878,1140,1368,44,58,60,112,190,304,78,109,145,74,80,132,9,17,20,2,4,8,4,5,9,True,False
4708,2342786,HCP_4709,0,63,530,590,980,1575,2420,306,399,35,45,47,69,58,134,212,81,120,220,8,12,23,2,4,6,5,6,9,False,False
4709,8080635,HCP_4710,0,81,980,1488,2855,3749,6773,98,127,26,48,90,93,59,90,133,101,181,312,14,28,55,1,2,4,3,4,8,True,False
4710,6623082,HCP_4711,0,55,832,1089,1639,1858,2946,179,203,70,76,94,126,65,119,120,42,70,108,7,13,14,2,3,6,4,8,11,False,False
4711,2465225,HCP_4712,1,76,384,461,596,599,1107,263,429,35,65,88,93,56,84,123,109,179,217,11,18,27,2,4,5,8,14,27,False,False
4712,4569740,HCP_4713,0,85,991,1281,2156,2977,5828,182,229,50,79,91,138,76,151,173,59,98,104,17,22,26,2,3,6,4,6,9,False,True
4713,9755965,HCP_4714,0,91,1100,1895,3564,3901,5494,187,344,64,109,171,202,57,195,258,68,92,95,13,19,36,2,4,5,4,8,12,False,False
4714,1534943,HCP_4715,0,40,1100,1919,2069,3713,3995,38,68,27,52,102,104,44,129,246,80,142,282,12,18,20,1,2,3,5,9,12,False,False
4715,3920772,HCP_4716,0,87,1100,1440,2415,2535,2993,70,93,41,42,64,121,47,107,210,44,71,91,13,16,23,1,2,3,4,7,14,False,True
4716,6868600,HCP_4717,1,47,220,388,516,833,1421,134,260,45,79,108,174,67,126,158,109,199,303,18,25,39,2,4,8,3,5,10,True,False
4717,1522401,HCP_4718,0,60,960,1798,2318,3103,6123,213,332,38,39,72,73,55,173,233,102,138,144,7,11,16,2,3,5,3,5,6,True,False
4718,1629415,HCP_4719,0,67,853,1330,2324,3571,3836,72,97,67,103,192,324,62,117,234,58,81,110,12,14,25,1,2,4,5,9,12,False,True
4719,9832583,HCP_4720,0,71,654,1286,2019,3597,3677,9,13,53,63,111,134,66,162,225,82,110,161,6,11,19,1,2,3,4,5,9,True,False
4720,1666335,HCP_4721,0,54,1100,1543,3069,6093,9621,17,22,30,35,66,119,80,111,170,82,130,223,9,11,15,1,2,4,4,7,13,False,True
4721,6622281,HCP_4722,1,39,289,572,592,671,963,17,23,54,84,121,231,53,125,170,94,185,313,10,12,14,2,3,5,6,11,18,True,False
4722,5579958,HCP_4723,0,75,667,1108,2001,3552,5152,168,235,29,58,93,158,53,168,243,53,105,143,9,11,20,1,2,3,5,10,17,False,False
4723,6534783,HCP_4724,1,55,1100,1851,2040,3619,4288,179,199,45,58,87,100,50,167,287,90,116,150,11,20,26,1,2,3,4,6,12,True,False
4724,8143215,HCP_4725,0,45,725,1373,1544,2537,4350,36,67,65,122,185,321,58,239,306,43,52,104,17,26,29,1,2,3,5,7,12,False,True
4725,3740370,HCP_4726,0,41,1100,1997,2373,3382,5092,137,241,55,94,110,194,80,140,220,52,83,153,18,20,36,1,2,3,5,7,10,False,True
4726,4690975,HCP_4727,0,91,418,635,1037,1263,1704,76,80,73,143,180,347,39,194,385,114,169,312,9,18,25,1,2,4,6,11,22,False,True
4727,7467950,HCP_4728,0,40,1062,1463,2102,2532,4615,238,356,63,88,127,201,34,117,192,79,115,191,19,32,37,1,2,4,4,7,13,True,False
4728,6921108,HCP_4729,0,70,1100,1585,1775,2850,5386,320,569,61,77,144,238,58,207,384,74,140,239,16,25,26,2,4,5,4,8,10,False,True
4729,5821027,HCP_4730,0,76,530,997,1950,2477,3746,292,438,68,99,197,233,58,104,193,73,88,169,14,26,48,2,3,5,3,5,10,False,False
4730,6502125,HCP_4731,0,87,935,1370,1570,2462,4323,328,392,61,98,111,164,77,100,192,131,171,189,9,18,30,1,2,3,8,13,19,True,False
4731,3204808,HCP_4732,1,52,286,490,565,676,1038,181,301,51,75,147,285,77,152,205,59,112,167,8,12,22,2,4,6,3,6,7,True,False
4732,3219151,HCP_4733,0,52,200,394,452,740,882,218,261,34,66,87,129,58,95,132,133,204,309,20,36,71,1,2,4,4,6,12,False,False
4733,3781995,HCP_4734,1,67,836,1396,2515,4224,5019,231,425,40,53,54,92,76,114,189,101,165,265,8,10,20,2,3,5,3,6,10,False,False
4734,9708519,HCP_4735,1,41,994,1699,1916,2950,5406,212,284,50,91,97,160,52,152,202,87,119,210,11,21,28,1,2,4,4,8,12,False,True
4735,9285265,HCP_4736,1,82,374,550,640,1218,1634,112,149,67,122,127,183,72,185,200,80,87,112,14,16,20,1,2,4,4,6,8,False,False
4736,4617892,HCP_4737,0,60,523,935,1563,1799,3413,138,186,47,50,90,99,37,119,181,96,127,147,13,24,47,2,3,5,4,7,11,False,True
4737,6369291,HCP_4738,0,58,528,596,624,1245,1792,151,201,25,49,96,177,73,60,78,82,117,177,12,14,19,2,4,7,4,5,9,False,False
4738,5931340,HCP_4739,0,75,165,317,568,983,1596,301,564,47,87,169,295,74,106,178,103,138,199,13,21,35,1,2,4,5,9,17,False,False
4739,6785436,HCP_4740,1,71,1100,1497,1610,1638,2956,155,165,32,61,88,110,74,192,333,63,86,150,13,23,24,1,2,4,4,6,7,False,False
4740,6132692,HCP_4741,1,71,1100,1565,2478,3879,6088,225,356,33,60,93,94,45,144,241,133,244,306,12,24,44,1,2,3,3,4,6,False,False
4741,1168567,HCP_4742,0,81,1071,1698,2120,4183,5627,171,316,24,41,50,83,69,74,141,91,143,222,10,18,22,1,2,3,7,10,18,True,False
4742,7999744,HCP_4743,0,31,507,899,1678,2644,3548,151,243,43,80,148,278,44,181,252,80,146,218,10,13,16,2,4,5,5,8,9,True,False
4743,9840199,HCP_4744,0,30,395,426,589,1006,1314,56,97,62,85,170,297,65,145,153,54,80,131,16,19,29,2,3,5,3,6,12,True,False
4744,4059333,HCP_4745,0,29,1100,1420,2830,3054,4816,30,41,71,132,236,391,52,211,320,65,74,115,14,24,33,1,2,4,5,10,15,False,True
4745,7283869,HCP_4746,0,53,785,910,1730,2570,4694,297,464,43,53,97,125,38,133,179,54,106,117,7,8,10,1,2,3,5,10,11,False,False
4746,9244154,HCP_4747,1,71,159,300,504,819,1114,145,184,74,109,113,177,74,156,186,99,137,180,8,10,17,2,3,4,4,5,9,False,False
4747,1486386,HCP_4748,0,80,1100,1885,3434,5394,8557,92,134,47,61,93,101,80,156,257,114,162,237,20,26,32,2,4,7,5,6,7,False,False
4748,2375915,HCP_4749,1,83,859,887,1013,1869,2332,229,288,41,51,58,65,50,94,115,101,113,162,7,13,20,1,2,3,5,7,9,False,False
4749,4133481,HCP_4750,0,45,831,1202,1904,2521,2680,341,346,65,88,138,178,64,64,76,75,91,156,18,21,32,1,2,4,8,12,17,False,False
4750,9753353,HCP_4751,0,63,1100,1593,1877,3203,4773,225,447,45,80,89,109,41,83,143,99,126,198,9,16,26,2,4,6,8,12,13,False,True
4751,6051932,HCP_4752,0,46,502,978,1492,1765,2205,107,129,75,111,183,223,65,134,251,55,70,130,11,22,36,2,4,8,5,7,11,False,False
4752,4804973,HCP_4753,0,34,1000,1502,2093,3450,5977,244,388,54,104,149,226,49,251,372,62,109,190,13,25,42,1,2,3,4,7,14,False,True
4753,1190146,HCP_4754,0,79,1087,1693,2839,4520,6512,193,274,56,99,106,159,72,106,127,112,126,144,9,14,26,1,2,4,4,7,10,False,False
4754,7813090,HCP_4755,0,81,1100,1429,2364,2371,2804,178,229,23,44,83,126,71,74,136,57,58,81,10,15,19,2,3,6,4,6,8,False,False
4755,6199711,HCP_4756,0,41,583,601,1050,1902,2975,8,11,70,73,134,171,61,154,192,44,72,81,10,18,30,2,3,5,4,5,8,True,False
4756,1636640,HCP_4757,0,79,1100,1791,2700,4612,6030,96,144,61,102,182,291,75,48,87,119,133,193,10,16,32,1,2,3,4,5,8,False,True
4757,7013103,HCP_4758,1,68,1076,1606,1942,3317,4997,150,253,23,44,65,77,60,134,141,67,123,196,13,15,25,2,4,7,4,8,11,True,False
4758,4913371,HCP_4759,0,52,1100,1264,1682,1756,3070,206,271,34,60,109,122,62,179,327,59,110,121,12,23,25,2,4,8,6,12,21,True,False
4759,9628996,HCP_4760,1,55,1022,1532,2815,3196,3678,319,586,38,60,76,149,44,93,100,57,112,157,12,14,25,2,4,6,4,7,9,False,False
4760,4608902,HCP_4761,0,62,1100,1155,1189,1525,2915,227,450,54,55,100,194,65,170,260,129,230,369,9,11,20,1,2,4,5,7,14,False,True
4761,1750664,HCP_4762,0,68,701,1337,2485,3631,5254,97,165,50,57,77,151,39,244,473,67,122,145,12,16,27,2,3,6,3,4,6,True,False
4762,2595692,HCP_4763,0,87,1006,1454,1957,3458,5884,338,408,34,41,44,57,66,133,173,60,113,197,11,12,21,1,2,3,3,5,7,False,True
4763,5173683,HCP_4764,0,74,1100,1182,1587,2231,3875,331,545,35,55,77,89,53,161,180,46,57,84,8,10,13,1,2,4,4,7,8,False,False
4764,3985353,HCP_4765,0,28,762,893,1587,2698,4861,59,106,25,29,31,57,61,169,180,61,106,173,16,31,32,2,4,7,8,14,21,False,False
4765,8327802,HCP_4766,0,90,1100,1161,1525,2673,3969,255,482,61,88,122,188,63,269,287,64,68,91,15,16,27,1,2,3,3,4,5,True,False
4766,2190998,HCP_4767,1,42,1025,1128,1874,1937,2285,87,160,27,32,56,111,72,103,190,90,156,180,11,13,20,1,2,3,3,4,6,True,False
4767,1073323,HCP_4768,0,83,946,1593,2353,2488,3207,162,252,49,62,79,101,40,183,351,67,101,184,12,17,20,2,4,6,6,11,16,False,False
4768,4771137,HCP_4769,1,50,1071,1698,2588,4109,7688,327,390,64,102,181,205,56,168,228,87,168,213,16,20,33,2,3,4,4,8,14,True,False
4769,1579221,HCP_4770,0,53,974,1706,2249,2379,2518,251,501,56,105,200,395,66,112,170,91,132,209,10,18,35,2,3,6,5,7,11,False,False
4770,3530558,HCP_4771,0,59,1100,1614,2818,4642,4650,346,493,54,56,112,128,43,97,143,88,109,119,6,12,24,1,2,4,4,5,7,False,False
4771,3799701,HCP_4772,1,65,1071,1860,3092,4155,4969,301,568,55,82,102,158,42,162,323,115,149,204,7,8,10,1,2,3,3,6,8,False,False
4772,2179404,HCP_4773,0,62,285,341,642,790,1025,244,477,26,43,82,93,67,94,103,70,125,184,14,23,41,1,2,3,4,5,8,False,True
4773,7272896,HCP_4774,0,44,1062,1895,2701,5383,6187,215,299,63,99,135,171,53,77,83,97,153,282,17,28,48,2,4,7,3,4,6,False,False
4774,2658788,HCP_4775,0,46,1100,1609,3210,4920,7053,298,461,23,43,71,122,34,131,171,89,98,114,10,19,28,2,4,6,4,6,10,True,False
